courseDept,courseNum,id,prereqDept,prereqNum,type
MATH,231,0,MATH,220,PREREQ
MATH,231,0,MATH,221,PREREQ
MATH,241,0,MATH,231,PREREQ
MATH,284,0,MATH,231,PREREQ
MATH,285,0,MATH,241,PREREQ
MATH,286,0,MATH,241,PREREQ
MATH,299,0,MATH,220,PREREQ
MATH,299,0,MATH,221,PREREQ
MATH,347,0,MATH,231,PREREQ
MATH,402,0,MATH,241,PREREQ
MATH,403,0,MATH,241,PREREQ
MATH,405,0,MATH,241,PREREQ
MATH,406,0,MATH,241,PREREQ
MATH,415,0,MATH,241,PREREQ
MATH,416,0,MATH,241,PREREQ
MATH,418,0,MATH,417,PREREQ
MATH,423,0,MATH,241,PREREQ
MATH,432,0,MATH,348,PREREQ
MATH,432,0,MATH,347,PREREQ
MATH,441,0,MATH,241,PREREQ
MATH,442,0,MATH,286,PREREQ
MATH,442,0,MATH,284,PREREQ
MATH,442,0,MATH,441,PREREQ
MATH,442,0,MATH,285,PREREQ
MATH,444,0,MATH,241,PREREQ
MATH,446,0,MATH,241,PREREQ
MATH,447,0,MATH,241,PREREQ
MATH,448,0,MATH,447,PREREQ
MATH,453,0,MATH,241,PREREQ
MATH,461,0,MATH,241,PREREQ
MATH,482,0,ASRM,406,PREREQ
MATH,482,0,MATH,415,PREREQ
MATH,482,0,MATH,416,PREREQ
MATH,484,0,MATH,241,PREREQ
MATH,484,1,MATH,348,PREREQ
MATH,484,1,MATH,347,PREREQ
MATH,484,2,MATH,415,PREREQ
MATH,487,0,MATH,286,PREREQ
MATH,487,0,MATH,284,PREREQ
MATH,487,0,MATH,441,PREREQ
MATH,487,0,MATH,285,PREREQ
MATH,489,0,MATH,286,PREREQ
MATH,489,0,MATH,284,PREREQ
MATH,489,0,MATH,441,PREREQ
MATH,489,0,MATH,285,PREREQ
MATH,500,0,MATH,417,PREREQ
MATH,500,1,MATH,418,PREREQ
MATH,501,0,MATH,500,PREREQ
MATH,502,0,MATH,501,PREREQ
MATH,503,0,MATH,500,PREREQ
MATH,505,0,MATH,501,PREREQ
MATH,506,0,MATH,501,PREREQ
MATH,510,0,MATH,542,PREREQ
MATH,511,0,MATH,500,PREREQ
MATH,514,0,MATH,448,PREREQ
MATH,518,0,MATH,481,PREREQ
MATH,518,0,MATH,423,PREREQ
MATH,519,0,MATH,518,PREREQ
MATH,525,0,MATH,448,PREREQ
MATH,525,1,MATH,417,PREREQ
MATH,526,0,MATH,525,PREREQ
MATH,526,1,MATH,500,PREREQ
MATH,527,0,MATH,526,PREREQ
MATH,530,0,MATH,500,PREREQ
MATH,532,0,MATH,531,PREREQ
MATH,533,0,MATH,526,PREREQ
MATH,540,0,MATH,447,PREREQ
MATH,541,0,MATH,540,PREREQ
MATH,542,0,MATH,447,PREREQ
MATH,542,0,MATH,448,PREREQ
MATH,542,0,MATH,446,PREREQ
MATH,543,0,MATH,542,PREREQ
MATH,545,0,MATH,541,PREREQ
MATH,545,1,MATH,448,PREREQ
MATH,546,0,MATH,541,PREREQ
MATH,547,0,MATH,541,PREREQ
MATH,550,0,MATH,489,PREREQ
MATH,554,0,MATH,553,PREREQ
MATH,561,0,MATH,541,PREREQ
MATH,562,0,MATH,561,PREREQ
MATH,563,0,MATH,461,PREREQ
MATH,563,0,MATH,408,PREREQ
MATH,564,0,MATH,446,PREREQ
MATH,564,1,MATH,447,PREREQ
MATH,570,0,MATH,417,PREREQ
MATH,571,0,MATH,570,PREREQ
MATH,573,0,MATH,570,PREREQ
MATH,574,0,MATH,570,PREREQ
MATH,581,0,MATH,580,PREREQ
MATH,582,0,MATH,580,PREREQ
MATH,583,0,MATH,580,PREREQ
MATH,584,0,MATH,580,PREREQ
MATH,585,0,MATH,580,PREREQ
MATH,586,0,MATH,580,PREREQ
MATH,589,0,MATH,447,PREREQ
MATH,589,1,MATH,415,PREREQ
MCB,101,0,MATH,415,COREQ
MCB,270,0,MCB,252,PREREQ
MCB,317,0,MCB,250,PREREQ
MCB,317,1,MCB,251,PREREQ
MCB,317,2,MCB,253,PREREQ
MCB,317,3,MCB,252,PREREQ
MCB,320,0,MCB,252,PREREQ
MCB,354,0,CHEM,232,PREREQ
MCB,354,1,CHEM,236,PREREQ
MCB,354,2,MCB,252,PREREQ
MCB,354,3,MCB,250,PREREQ
MCB,364,0,MCB,253,PREREQ
MCB,364,1,MCB,252,PREREQ
MCB,401,0,MCB,252,PREREQ
MCB,402,0,MCB,252,PREREQ
MCB,406,0,MCB,354,PREREQ
MCB,408,0,MCB,251,PREREQ
MCB,408,1,MCB,253,PREREQ
MCB,408,2,MCB,252,PREREQ
MCB,408,3,MCB,354,PREREQ
MCB,408,4,MCB,250,PREREQ
MCB,410,0,MCB,252,PREREQ
MCB,413,0,MCB,252,PREREQ
MCB,419,0,CS,101,PREREQ
MCB,421,0,MCB,300,PREREQ
MCB,424,0,MCB,354,PREREQ
MCB,424,0,MCB,250,PREREQ
MCB,424,0,MCB,450,PREREQ
MCB,426,0,MCB,300,PREREQ
MCB,426,1,MCB,354,PREREQ
MCB,428,0,MCB,300,PREREQ
MCB,428,1,MCB,301,PREREQ
MCB,429,0,MCB,300,PREREQ
MCB,429,1,MCB,354,PREREQ
MCB,431,0,MCB,300,PREREQ
MCB,435,0,MCB,300,PREREQ
MCB,458,0,MCB,354,PREREQ
MCB,461,0,MCB,250,PREREQ
MCB,461,1,MCB,252,PREREQ
MCB,462,0,MCB,252,PREREQ
MCB,465,0,MCB,250,PREREQ
MCB,465,1,MCB,252,PREREQ
MCB,471,0,MCB,250,PREREQ
MCB,471,1,MCB,252,PREREQ
MCB,480,0,MCB,252,PREREQ
MCB,545,0,MCB,502,PREREQ
ME,200,0,MATH,241,PREREQ
ME,270,0,ME,170,PREREQ
ME,310,0,ORMATH,286,PREREQ
ME,310,1,MATH,285,PREREQ
ME,310,2,ORMATH,441,PREREQ
ME,310,0,ORMATH,441,COREQ
ME,320,0,MATH,286,PREREQ
ME,320,0,MATH,441,PREREQ
ME,320,0,MATH,285,PREREQ
ME,320,1,TAM,335,PREREQ
ME,320,1,ME,310,PREREQ
ME,320,0,ME,310,COREQ
ME,330,0,CHEM,102,PREREQ
ME,330,1,TAM,251,PREREQ
ME,340,0,ORMATH,286,PREREQ
ME,340,1,MATH,285,PREREQ
ME,340,2,ORMATH,441,PREREQ
ME,340,3,TAM,212,PREREQ
ME,340,0,TAM,212,COREQ
ME,340,1,TAM,212,COREQ
ME,351,0,ME,270,PREREQ
ME,360,0,ME,340,PREREQ
ME,370,0,ME,270,PREREQ
ME,370,1,TAM,212,PREREQ
ME,370,2,TAM,251,PREREQ
ME,371,0,ORCEE,300,PREREQ
ME,371,1,ME,330,PREREQ
ME,371,2,ME,370,PREREQ
ME,400,0,ME,200,PREREQ
ME,401,0,ME,200,COREQ
ME,402,0,ME,200,COREQ
ME,403,0,ME,200,COREQ
ME,403,0,ME,200,COREQ
ME,404,0,ME,200,PREREQ
ME,410,0,ME,200,PREREQ
ME,410,1,TAM,335,PREREQ
ME,410,1,ME,310,PREREQ
ME,410,1,AE,311,PREREQ
ME,412,0,ME,310,PREREQ
ME,412,1,ORTAM,335,PREREQ
ME,412,2,ME,320,PREREQ
ME,420,0,ME,310,PREREQ
ME,420,1,ORTAM,335,PREREQ
ME,420,2,ME,320,PREREQ
ME,430,0,ORTAM,324,PREREQ
ME,430,1,ME,330,PREREQ
ME,431,0,ME,371,PREREQ
ME,431,1,ME,330,PREREQ
ME,432,0,PHYS,212,PREREQ
ME,432,1,ME,330,PREREQ
ME,440,0,ME,370,PREREQ
ME,450,0,ME,320,PREREQ
ME,450,1,ME,330,PREREQ
ME,451,0,ME,270,PREREQ
ME,452,0,ME,270,PREREQ
ME,452,1,CS,101,PREREQ
ME,453,0,ME,270,PREREQ
ME,453,1,IE,300,PREREQ
ME,453,2,ORSTAT,400,PREREQ
ME,453,3,MATH,415,PREREQ
ME,455,0,ME,270,PREREQ
ME,458,0,ME,371,PREREQ
ME,460,0,ME,340,PREREQ
ME,460,1,ME,360,PREREQ
ME,461,0,ABE,425,PREREQ
ME,461,0,ME,360,PREREQ
ME,465,0,ORMATH,286,PREREQ
ME,465,1,MATH,285,PREREQ
ME,465,2,ORMATH,441,PREREQ
ME,465,3,PHYS,212,PREREQ
ME,471,0,CS,101,PREREQ
ME,471,0,TAM,470,PREREQ
ME,471,0,ME,371,PREREQ
ME,481,0,TAM,212,PREREQ
ME,481,1,TAM,251,PREREQ
ME,482,0,TAM,251,PREREQ
ME,483,0,CHEM,102,PREREQ
ME,483,1,TAM,251,PREREQ
ME,487,0,PHYS,212,PREREQ
ME,501,0,ME,410,PREREQ
ME,501,0,AE,311,PREREQ
ME,502,0,ME,402,PREREQ
ME,503,0,ME,403,PREREQ
ME,504,0,ME,404,PREREQ
ME,510,0,ME,410,PREREQ
ME,512,0,CEE,451,PREREQ
ME,512,1,CHBE,421,PREREQ
ME,512,2,CEE,442,PREREQ
ME,512,3,ME,420,PREREQ
ME,512,4,ME,411,PREREQ
ME,520,0,ME,420,PREREQ
ME,521,0,ME,411,PREREQ
ME,522,0,ME,420,PREREQ
ME,530,0,ME,430,PREREQ
ME,531,0,ME,430,PREREQ
ME,531,1,ME,471,PREREQ
ME,532,0,ME,430,PREREQ
ME,533,0,TAM,445,PREREQ
ME,541,0,ME,270,PREREQ
ME,541,1,ME,340,PREREQ
ME,550,0,ME,450,PREREQ
ME,554,0,ME,471,PREREQ
ME,554,0,ME,412,PREREQ
ME,554,1,ME,450,PREREQ
ME,561,0,ECE,515,PREREQ
ME,570,0,TAM,470,PREREQ
ME,570,0,AE,420,PREREQ
ME,570,0,CEE,470,PREREQ
ME,570,0,ME,471,PREREQ
ME,570,1,TAM,445,PREREQ
ME,570,2,TAM,551,PREREQ
ME,586,0,ME,485,PREREQ
MFST,198,0,HORT,100,PREREQ
MFST,198,1,FSHN,120,PREREQ
MFST,198,2,ACE,100,PREREQ
MFST,198,3,MFST,101,PREREQ
MFST,198,4,NRES,102,PREREQ
MFST,397,0,MFST,301,PREREQ
MFST,401,0,MFST,397,PREREQ
MFST,401,1,MFST,301,PREREQ
MFST,450,0,MFST,397,PREREQ
MFST,450,1,MFST,301,PREREQ
MSE,183,0,MSE,182,PREREQ
MSE,201,0,MSE,182,PREREQ
MSE,201,0,MSE,182,COREQ
MSE,201,1,MSE,182,COREQ
MSE,201,2,MSE,182,COREQ
MSE,206,0,MATH,241,PREREQ
MSE,206,1,PHYS,211,PREREQ
MSE,280,0,CHEM,102,PREREQ
MSE,280,1,PHYS,211,PREREQ
MSE,304,0,PHYS,214,PREREQ
MSE,307,0,PHYS,214,COREQ
MSE,307,1,PHYS,214,COREQ
MSE,308,0,PHYS,214,COREQ
MSE,308,1,PHYS,214,COREQ
MSE,395,0,PHYS,214,COREQ
MSE,401,0,MSE,280,PREREQ
MSE,401,0,MSE,201,PREREQ
MSE,401,0,MSE,201,COREQ
MSE,402,0,MSE,201,PREREQ
MSE,402,1,MSE,401,PREREQ
MSE,403,0,MSE,201,PREREQ
MSE,403,0,MSE,201,COREQ
MSE,405,0,PHYS,214,PREREQ
MSE,405,1,MSE,201,PREREQ
MSE,405,2,MATH,285,PREREQ
MSE,406,0,MSE,206,PREREQ
MSE,420,0,MSE,401,PREREQ
MSE,420,0,MSE,401,COREQ
MSE,421,0,MSE,420,PREREQ
MSE,422,0,MSE,420,PREREQ
MSE,440,0,MSE,406,PREREQ
MSE,441,0,MSE,406,PREREQ
MSE,443,0,MSE,401,PREREQ
MSE,443,1,MSE,402,PREREQ
MSE,445,0,MSE,401,PREREQ
MSE,450,0,MSE,401,PREREQ
MSE,453,0,MSE,450,PREREQ
MSE,455,0,MSE,206,PREREQ
MSE,455,0,TAM,251,PREREQ
MSE,456,0,ME,330,PREREQ
MSE,456,0,MSE,206,PREREQ
MSE,456,0,CEE,300,PREREQ
MSE,456,0,AE,321,PREREQ
MSE,457,0,CHEM,232,PREREQ
MSE,458,0,MSE,401,PREREQ
MSE,460,0,ECE,340,PREREQ
MSE,460,1,MSE,304,PREREQ
MSE,460,1,PHYS,460,PREREQ
MSE,461,0,ECE,340,PREREQ
MSE,473,0,MCB,150,PREREQ
MSE,473,1,MSE,403,PREREQ
MSE,473,1,CHEM,472,PREREQ
MSE,473,1,CHEM,440,PREREQ
MSE,474,0,CHEM,236,PREREQ
MSE,474,0,MSE,457,PREREQ
MSE,474,1,MCB,450,PREREQ
MSE,480,0,MSE,401,PREREQ
MSE,481,0,MSE,405,PREREQ
MSE,484,0,MSE,201,PREREQ
MSE,484,1,MSE,206,PREREQ
MSE,485,0,MSE,401,PREREQ
MSE,487,0,PHYS,214,PREREQ
MSE,487,1,MSE,401,PREREQ
MSE,488,0,PHYS,214,PREREQ
MSE,488,1,MATH,285,PREREQ
MSE,489,0,MSE,201,PREREQ
MSE,500,0,MSE,401,PREREQ
MSE,501,0,PHYS,560,PREREQ
MSE,501,0,MSE,500,PREREQ
MSE,580,0,MSE,405,PREREQ
MSE,580,0,PHYS,436,PREREQ
MSE,581,0,MSE,481,PREREQ
MSE,581,1,MSE,405,PREREQ
MSE,582,0,MSE,501,PREREQ
MSE,582,0,PHYS,560,PREREQ
MSE,583,0,MSE,401,PREREQ
MSE,584,0,MSE,501,PREREQ
MSE,584,0,MSE,401,PREREQ
MSE,584,1,PHYS,560,PREREQ
MSE,584,1,PHYS,460,PREREQ
MUS,160,0,MUS,208,PREREQ
MUS,160,1,MUS,202,PREREQ
MUS,161,0,MUS,160,PREREQ
MUS,163,0,MUS,172,PREREQ
MUS,163,1,MUS,173,PREREQ
MUS,167,0,MUS,166,PREREQ
MUS,171,0,MUS,170,PREREQ
MUS,173,0,MUS,107,PREREQ
MUS,173,1,MUS,101,PREREQ
MUS,173,2,MUS,172,PREREQ
MUS,174,0,MUS,108,PREREQ
MUS,174,1,MUS,102,PREREQ
MUS,174,2,MUS,173,PREREQ
MUS,175,0,MUS,201,PREREQ
MUS,175,1,MUS,207,PREREQ
MUS,175,2,MUS,174,PREREQ
MUS,205,0,MUS,101,PREREQ
MUS,205,1,CS,125,PREREQ
MUS,205,2,CS,126,PREREQ
MUS,243,0,MUS,240,PREREQ
MUS,244,0,MUS,240,PREREQ
MUS,313,0,MUS,110,PREREQ
MUS,314,0,MUS,313,PREREQ
MUS,317,0,MUS,314,PREREQ
MUS,318,0,MUS,317,PREREQ
MUS,330,0,MUS,242,PREREQ
MUS,331,0,MUS,330,PREREQ
MUS,332,0,MUS,242,PREREQ
MUS,333,0,MUS,242,PREREQ
MUS,342,0,MUS,240,PREREQ
MUS,343,0,MUS,240,PREREQ
MUS,344,0,MUS,350,PREREQ
MUS,344,1,MUS,240,PREREQ
MUS,346,0,MUS,350,PREREQ
MUS,346,1,MUS,240,PREREQ
MUS,348,0,MUS,242,PREREQ
MUS,350,0,MUS,240,PREREQ
MUS,350,0,MUS,343,PREREQ
MUS,350,0,MUS,342,PREREQ
MUS,360,0,MUS,108,PREREQ
MUS,360,1,MUS,102,PREREQ
MUS,360,2,MUS,167,PREREQ
MUS,364,0,MUS,363,PREREQ
MUS,369,0,MUS,368,PREREQ
MUS,400,0,MUS,208,PREREQ
MUS,400,1,MUS,202,PREREQ
MUS,404,0,MUS,208,PREREQ
MUS,404,1,MUS,202,PREREQ
MUS,404,2,MUS,106,PREREQ
MUS,405,0,MUS,208,PREREQ
MUS,405,1,MUS,202,PREREQ
MUS,408,0,MUS,208,PREREQ
MUS,408,1,MUS,202,PREREQ
MUS,411,0,MUS,314,PREREQ
MUS,411,1,MUS,313,PREREQ
MUS,415,0,MUS,314,PREREQ
MUS,415,1,MUS,313,PREREQ
MUS,416,0,ANTH,103,PREREQ
MUS,418,0,MUS,314,PREREQ
MUS,418,1,MUS,313,PREREQ
MUS,426,0,MUS,208,PREREQ
MUS,426,1,MUS,202,PREREQ
MUS,433,0,MUS,343,PREREQ
MUS,433,1,MUS,342,PREREQ
MUS,433,2,MUS,240,PREREQ
MUS,434,0,MUS,343,PREREQ
MUS,434,1,MUS,342,PREREQ
MUS,434,2,MUS,240,PREREQ
MUS,437,0,MUS,343,PREREQ
MUS,437,1,MUS,240,PREREQ
MUS,438,0,MUS,240,PREREQ
MUS,439,0,MUS,240,PREREQ
MUS,439,0,MUS,343,PREREQ
MUS,439,0,MUS,342,PREREQ
MUS,442,0,MUS,208,PREREQ
MUS,442,1,MUS,202,PREREQ
MUS,447,0,MUS,243,PREREQ
MUS,447,1,MUS,240,PREREQ
MUS,449,0,MUS,343,PREREQ
MUS,449,1,MUS,342,PREREQ
MUS,449,2,MUS,240,PREREQ
MUS,455,0,MUS,208,PREREQ
MUS,455,1,MUS,202,PREREQ
MUS,455,2,MUS,454,PREREQ
MUS,456,0,MUS,161,PREREQ
MUS,470,0,MUS,469,PREREQ
MUS,508,0,MUS,504,PREREQ
MUS,512,0,MUS,511,PREREQ
MUS,516,0,MUS,512,PREREQ
MUS,519,0,MUS,511,PREREQ
MUS,519,1,MUS,512,PREREQ
MUS,520,0,MUS,512,PREREQ
MUS,534,0,MUS,533,PREREQ
MUS,542,0,MUS,447,PREREQ
MUS,553,0,MUS,333,PREREQ
MUS,569,0,MUS,532,PREREQ
MUS,569,1,MUS,533,PREREQ
MUSE,330,0,MUSE,200,PREREQ
MUSE,389,0,ANTH,462,PREREQ
MUSE,389,1,MUSE,200,PREREQ
MUSE,420,0,MUSE,200,PREREQ
MUSE,420,0,MUSE,500,PREREQ
MUSE,440,0,MUSE,200,PREREQ
MUSE,440,0,MUSE,500,PREREQ
NEUR,543,0,NEUR,542,PREREQ
NPRE,201,0,MATH,220,PREREQ
NPRE,201,0,MATH,221,PREREQ
NPRE,201,1,PHYS,101,PREREQ
NPRE,201,1,CHEM,204,PREREQ
NPRE,201,1,CHEM,104,PREREQ
NPRE,201,1,PHYS,211,PREREQ
NPRE,201,1,ME,200,PREREQ
NPRE,241,0,MATH,220,PREREQ
NPRE,241,0,MATH,221,PREREQ
NPRE,241,1,IB,150,PREREQ
NPRE,241,1,CHEM,102,PREREQ
NPRE,241,1,MCB,150,PREREQ
NPRE,241,1,PHYS,211,PREREQ
NPRE,247,0,PHYS,212,PREREQ
NPRE,247,0,PHYS,212,COREQ
NPRE,412,0,NPRE,402,PREREQ
NPRE,412,0,NPRE,247,PREREQ
NPRE,423,0,NPRE,421,PREREQ
NPRE,423,1,NPRE,451,PREREQ
NPRE,429,0,PHYS,435,PREREQ
NPRE,429,0,ECE,329,PREREQ
NPRE,432,0,ECE,329,COREQ
NPRE,435,0,NPRE,446,PREREQ
NPRE,441,0,NPRE,446,PREREQ
NPRE,442,0,MATH,231,PREREQ
NPRE,442,1,PHYS,212,PREREQ
NPRE,442,1,PHYS,102,PREREQ
NPRE,444,0,CHEM,102,PREREQ
NPRE,444,1,NPRE,446,PREREQ
NPRE,446,0,MATH,285,PREREQ
NPRE,446,1,ME,200,PREREQ
NPRE,447,0,NPRE,446,PREREQ
NPRE,448,0,MATH,285,PREREQ
NPRE,448,1,ME,200,PREREQ
NPRE,448,2,NPRE,455,PREREQ
NPRE,451,0,NPRE,446,PREREQ
NPRE,455,0,NPRE,247,PREREQ
NPRE,457,0,NPRE,402,PREREQ
NPRE,457,0,NPRE,247,PREREQ
NPRE,458,0,NPRE,448,PREREQ
NPRE,470,0,CHEM,102,PREREQ
NPRE,470,1,MATH,285,PREREQ
NPRE,470,2,PHYS,212,PREREQ
NPRE,475,0,MATH,241,PREREQ
NPRE,475,1,CS,101,PREREQ
NPRE,475,2,TAM,335,PREREQ
NPRE,475,2,ME,310,PREREQ
NPRE,475,2,ECE,110,PREREQ
NPRE,475,2,ECE,205,PREREQ
NPRE,475,2,CHBE,421,PREREQ
NPRE,501,0,NPRE,247,PREREQ
NPRE,501,0,NPRE,247,COREQ
NPRE,511,0,NPRE,501,PREREQ
NPRE,521,0,NPRE,446,PREREQ
NPRE,522,0,NPRE,421,PREREQ
NPRE,523,0,PHYS,435,PREREQ
NPRE,523,0,ECE,329,PREREQ
NPRE,523,1,NPRE,421,PREREQ
NPRE,526,0,NPRE,429,PREREQ
NPRE,527,0,ECE,452,PREREQ
NPRE,527,0,NPRE,429,PREREQ
NPRE,527,0,PHYS,485,PREREQ
NPRE,529,0,NPRE,521,PREREQ
NPRE,529,0,MSE,500,PREREQ
NPRE,531,0,NPRE,431,PREREQ
NPRE,558,0,NPRE,501,PREREQ
NPRE,558,1,NPRE,448,PREREQ
NPRE,560,0,NPRE,555,PREREQ
NPRE,561,0,NPRE,461,PREREQ
NPRE,561,0,CEE,491,PREREQ
NPRE,561,0,NPRE,457,PREREQ
NPRE,561,0,GE,411,PREREQ
NRES,276,0,NRES,201,PREREQ
NRES,285,0,NRES,201,PREREQ
NRES,285,1,NRES,219,PREREQ
NRES,302,0,IB,103,PREREQ
NRES,325,0,ACE,100,PREREQ
NRES,325,0,ECON,102,PREREQ
NRES,340,0,STAT,100,PREREQ
NRES,348,0,NRES,219,PREREQ
NRES,348,0,IB,203,PREREQ
NRES,403,0,CEE,330,PREREQ
NRES,403,0,CHEM,232,PREREQ
NRES,403,0,NRES,351,PREREQ
NRES,403,1,MATH,220,PREREQ
NRES,403,1,MATH,221,PREREQ
NRES,403,1,MATH,234,PREREQ
NRES,407,0,NRES,348,PREREQ
NRES,409,0,NRES,348,PREREQ
NRES,416,0,NRES,302,PREREQ
NRES,416,0,HORT,301,PREREQ
NRES,416,0,NRES,419,PREREQ
NRES,418,0,NRES,201,PREREQ
NRES,418,1,NRES,219,PREREQ
NRES,419,0,NRES,201,PREREQ
NRES,419,0,CHEM,104,PREREQ
NRES,419,0,NRES,219,PREREQ
NRES,419,0,LA,450,PREREQ
NRES,419,0,IB,103,PREREQ
NRES,420,0,NRES,219,PREREQ
NRES,420,0,LA,450,PREREQ
NRES,421,0,MATH,220,PREREQ
NRES,421,0,MATH,221,PREREQ
NRES,421,0,MATH,234,PREREQ
NRES,427,0,MATH,220,PREREQ
NRES,427,0,MATH,221,PREREQ
NRES,427,0,MATH,234,PREREQ
NRES,428,0,NRES,287,PREREQ
NRES,438,0,IB,203,PREREQ
NRES,438,1,NRES,219,PREREQ
NRES,438,2,NRES,201,PREREQ
NRES,439,0,NRES,219,PREREQ
NRES,439,0,ACE,210,PREREQ
NRES,455,0,NRES,454,PREREQ
NRES,455,0,GEOG,479,PREREQ
NRES,456,0,NRES,219,PREREQ
NRES,456,1,NRES,287,PREREQ
NRES,465,0,NRES,454,PREREQ
NRES,465,1,NRES,219,PREREQ
NRES,471,0,NRES,201,PREREQ
NRES,473,0,NRES,201,PREREQ
NRES,474,0,NRES,201,PREREQ
NRES,475,0,NRES,201,PREREQ
NRES,475,1,CHEM,104,PREREQ
NRES,487,0,NRES,201,PREREQ
NRES,487,1,CHEM,104,PREREQ
NRES,488,0,NRES,201,PREREQ
NRES,489,0,PHYS,101,PREREQ
NRES,489,0,PHYS,140,PREREQ
NRES,489,1,MATH,220,PREREQ
NRES,489,1,MATH,221,PREREQ
NRES,489,1,MATH,234,PREREQ
NRES,489,2,NRES,201,PREREQ
NRES,490,0,CHEM,104,PREREQ
NRES,490,1,MATH,220,PREREQ
NRES,490,1,MATH,221,PREREQ
NRES,490,1,MATH,234,PREREQ
NRES,572,0,NRES,201,PREREQ
NRES,572,1,CHEM,222,PREREQ
NRES,580,0,MATH,342,PREREQ
NRES,580,0,MATH,345,PREREQ
NRES,580,0,NRES,489,PREREQ
NRES,586,0,CHEM,232,PREREQ
PATH,433,0,MCB,354,PREREQ
PATH,433,0,MCB,300,PREREQ
PATH,460,0,PATH,433,PREREQ
PATH,460,0,VM,607,PREREQ
PATH,519,0,PATH,433,PREREQ
PATH,519,0,VM,607,PREREQ
PATH,527,0,VM,607,COREQ
PATH,544,0,MCB,408,PREREQ
PATH,544,0,ANSC,450,PREREQ
PATH,544,0,VM,605,PREREQ
PATH,547,0,VM,605,COREQ
PATH,548,0,VM,605,PREREQ
PATH,556,0,VM,608,PREREQ
PATH,556,1,VM,605,PREREQ
PATH,557,0,PATH,556,PREREQ
PATH,560,0,PATH,517,PREREQ
PATH,560,0,VM,608,PREREQ
PATH,560,0,CHLH,474,PREREQ
PATH,560,1,SOC,485,PREREQ
PATH,560,1,PATH,524,PREREQ
PATH,591,0,CPSC,440,PREREQ
PATH,591,0,PATH,524,PREREQ
PERS,202,0,PERS,201,PREREQ
PERS,403,0,PERS,202,PREREQ
PERS,404,0,PERS,403,PREREQ
PERS,453,0,PERS,403,PREREQ
PERS,453,1,PERS,404,PREREQ
PERS,454,0,PERS,453,PREREQ
PHIL,404,0,PHIL,101,PREREQ
PHIL,404,0,PHIL,203,PREREQ
PHIL,453,0,PHIL,202,PREREQ
PHIL,454,0,PHIL,202,PREREQ
PHIL,499,0,PHIL,203,PREREQ
PHIL,499,1,PHIL,206,PREREQ
PHIL,499,2,PHIL,202,PREREQ
PHYS,100,0,PHIL,202,COREQ
PHYS,100,0,PHIL,202,COREQ
PHYS,102,0,PHYS,101,PREREQ
PHYS,211,0,PHYS,101,COREQ
PHYS,212,0,PHYS,211,PREREQ
PHYS,212,0,PHYS,211,COREQ
PHYS,213,0,PHYS,211,PREREQ
PHYS,213,0,PHYS,211,COREQ
PHYS,214,0,PHYS,212,PREREQ
PHYS,221,0,PHYS,100,PREREQ
PHYS,222,0,PHYS,100,PREREQ
PHYS,225,0,PHYS,100,COREQ
PHYS,325,0,PHYS,225,PREREQ
PHYS,325,0,PHYS,225,COREQ
PHYS,325,0,PHYS,225,COREQ
PHYS,326,0,PHYS,325,PREREQ
PHYS,401,0,PHYS,325,PREREQ
PHYS,401,0,PHYS,325,COREQ
PHYS,401,0,PHYS,325,COREQ
PHYS,402,0,PHYS,435,PREREQ
PHYS,402,0,ECE,329,PREREQ
PHYS,402,0,PHYS,214,PREREQ
PHYS,403,0,PHYS,214,COREQ
PHYS,404,0,PHYS,325,PREREQ
PHYS,406,0,PHYS,214,PREREQ
PHYS,406,1,PHYS,213,PREREQ
PHYS,419,0,PHIL,101,PREREQ
PHYS,419,1,PHYS,101,PREREQ
PHYS,419,1,PHYS,211,PREREQ
PHYS,420,0,PHIL,101,PREREQ
PHYS,420,1,PHYS,101,PREREQ
PHYS,420,1,PHYS,211,PREREQ
PHYS,427,0,ECE,329,PREREQ
PHYS,427,1,PHYS,214,PREREQ
PHYS,427,2,PHYS,435,PREREQ
PHYS,427,3,PHYS,213,PREREQ
PHYS,435,0,MATH,285,PREREQ
PHYS,436,0,PHYS,435,PREREQ
PHYS,460,0,PHYS,435,PREREQ
PHYS,460,1,PHYS,485,PREREQ
PHYS,460,1,PHYS,486,PREREQ
PHYS,470,0,PHYS,485,PREREQ
PHYS,470,0,PHYS,486,PREREQ
PHYS,475,0,PHYS,214,PREREQ
PHYS,475,1,PHYS,213,PREREQ
PHYS,485,0,MATH,286,PREREQ
PHYS,485,0,PHYS,214,PREREQ
PHYS,485,0,MATH,285,PREREQ
PHYS,486,0,PHYS,435,PREREQ
PHYS,486,0,ECE,329,PREREQ
PHYS,486,0,PHYS,214,PREREQ
PHYS,487,0,PHYS,486,PREREQ
PHYS,499,0,PHYS,496,PREREQ
PHYS,504,0,PHYS,486,PREREQ
PHYS,504,1,PHYS,427,PREREQ
PHYS,505,0,PHYS,436,PREREQ
PHYS,508,0,MATH,285,PREREQ
PHYS,509,0,PHYS,508,PREREQ
PHYS,510,0,PHYS,326,PREREQ
PHYS,514,0,PHYS,487,PREREQ
PHYS,514,1,PHYS,436,PREREQ
PHYS,514,2,PHYS,427,PREREQ
PHYS,515,0,PHYS,436,PREREQ
PHYS,516,0,PHYS,515,PREREQ
PHYS,540,0,PHYS,435,PREREQ
PHYS,540,1,PHYS,485,PREREQ
